Tweet ID,Original Text,Cleaned Text,Filtered Tokens,Stemmed Tokens,Lemmatized Tokens
1465017825521651713,reading this piece left thinking radically touch these ideologues also likely they brain trust future should succeed using gerrymandering courts senate lies about election fraud become ruling minority,reading this piece left thinking radically touch these ideologues also likely they brain trust future should succeed using gerrymandering courts senate lies about election fraud become ruling minority,reading this piece left thinking radically touch these ideologues also likely they brain trust future should succeed using gerrymandering courts senate lies about election fraud become ruling minority,"['read', 'thi', 'piec', 'left', 'think', 'radic', 'touch', 'these', 'ideologu', 'also', 'like', 'they', 'brain', 'trust', 'futur', 'should', 'succeed', 'use', 'gerrymand', 'court', 'senat', 'lie', 'about', 'elect', 'fraud', 'becom', 'rule', 'minor']","['reading', 'this', 'piece', 'left', 'thinking', 'radically', 'touch', 'these', 'ideologue', 'also', 'likely', 'they', 'brain', 'trust', 'future', 'should', 'succeed', 'using', 'gerrymandering', 'court', 'senate', 'lie', 'about', 'election', 'fraud', 'become', 'ruling', 'minority']"
1465017816147365889,conjure they managed conjure victory ominous broken window ominous sign someone broken into home odium public odium towards congressman advantage candidate opposing election,conjure they managed conjure victory ominous broken window ominous sign someone broken into home odium public odium towards congressman advantage candidate opposing election,conjure they managed conjure victory ominous broken window ominous sign someone broken into home odium public odium towards congressman advantage candidate opposing election,"['conjur', 'they', 'manag', 'conjur', 'victori', 'omin', 'broken', 'window', 'omin', 'sign', 'someon', 'broken', 'into', 'home', 'odium', 'public', 'odium', 'toward', 'congressman', 'advantag', 'candid', 'oppos', 'elect']","['conjure', 'they', 'managed', 'conjure', 'victory', 'ominous', 'broken', 'window', 'ominous', 'sign', 'someone', 'broken', 'into', 'home', 'odium', 'public', 'odium', 'towards', 'congressman', 'advantage', 'candidate', 'opposing', 'election']"
1465017779392708612,watch left wing candidate wins election then going sink even deeper,watch left wing candidate wins election then going sink even deeper,watch left wing candidate wins election then going sink even deeper,"['watch', 'left', 'wing', 'candid', 'win', 'elect', 'then', 'go', 'sink', 'even', 'deeper']","['watch', 'left', 'wing', 'candidate', 'win', 'election', 'then', 'going', 'sink', 'even', 'deeper']"
1465017754587746312,were this upset when addressed thousands election campaign president blame dont scared,were this upset when addressed thousands election campaign president blame dont scared,were this upset when addressed thousands election campaign president blame dont scared,"['were', 'thi', 'upset', 'when', 'address', 'thousand', 'elect', 'campaign', 'presid', 'blame', 'dont', 'scare']","['were', 'this', 'upset', 'when', 'addressed', 'thousand', 'election', 'campaign', 'president', 'blame', 'dont', 'scared']"
1465017738280071170,teer shikar teer west bengal election campaign shikaar assam tripura alas masterstroke,teer shikar teer west bengal election campaign shikaar assam tripura alas masterstroke,teer shikar teer west bengal election campaign shikaar assam tripura alas masterstroke,"['teer', 'shikar', 'teer', 'west', 'bengal', 'elect', 'campaign', 'shikaar', 'assam', 'tripura', 'ala', 'masterstrok']","['teer', 'shikar', 'teer', 'west', 'bengal', 'election', 'campaign', 'shikaar', 'assam', 'tripura', 'ala', 'masterstroke']"
1465017737340760069,knows that thats midterm election caravans arrive,knows that thats midterm election caravans arrive,knows that thats midterm election caravans arrive,"['know', 'that', 'that', 'midterm', 'elect', 'caravan', 'arriv']","['know', 'that', 'thats', 'midterm', 'election', 'caravan', 'arrive']"
1465017720366252033,technically this card revoked after complaining crying over year about election lost very manly still eligible gross,technically this card revoked after complaining crying over year about election lost very manly still eligible gross,technically this card revoked after complaining crying over year about election lost very manly still eligible gross,"['technic', 'thi', 'card', 'revok', 'after', 'complain', 'cri', 'over', 'year', 'about', 'elect', 'lost', 'veri', 'manli', 'still', 'elig', 'gross']","['technically', 'this', 'card', 'revoked', 'after', 'complaining', 'cry', 'over', 'year', 'about', 'election', 'lost', 'very', 'manly', 'still', 'eligible', 'gross']"
1465017679010435076,indeed they vote jobs 2019 general election logo gaav todni chahiye,indeed they vote jobs 2019 general election logo gaav todni chahiye,indeed they vote jobs 2019 general election logo gaav todni chahiye,"['inde', 'they', 'vote', 'job', '2019', 'gener', 'elect', 'logo', 'gaav', 'todni', 'chahiy']","['indeed', 'they', 'vote', 'job', '2019', 'general', 'election', 'logo', 'gaav', 'todni', 'chahiye']"
1465017669321732096,former president trump allies tried pressure officials help overturn 2020 election loss public still needs answers about this alarming plot join fight donate,former president trump allies tried pressure officials help overturn 2020 election loss public still needs answers about this alarming plot join fight donate,former president trump allies tried pressure officials help overturn 2020 election loss public still needs answers about this alarming plot join fight donate,"['former', 'presid', 'trump', 'alli', 'tri', 'pressur', 'offici', 'help', 'overturn', '2020', 'elect', 'loss', 'public', 'still', 'need', 'answer', 'about', 'thi', 'alarm', 'plot', 'join', 'fight', 'donat']","['former', 'president', 'trump', 'ally', 'tried', 'pressure', 'official', 'help', 'overturn', '2020', 'election', 'loss', 'public', 'still', 'need', 'answer', 'about', 'this', 'alarming', 'plot', 'join', 'fight', 'donate']"
1465017664682795015,privilege work with residents their families shows experienced data driven hisd early voting starts tomorrow through election,privilege work with residents their families shows experienced data driven hisd early voting starts tomorrow through election,privilege work with residents their families shows experienced data driven hisd early voting starts tomorrow through election,"['privileg', 'work', 'with', 'resid', 'their', 'famili', 'show', 'experienc', 'data', 'driven', 'hisd', 'earli', 'vote', 'start', 'tomorrow', 'through', 'elect']","['privilege', 'work', 'with', 'resident', 'their', 'family', 'show', 'experienced', 'data', 'driven', 'hisd', 'early', 'voting', 'start', 'tomorrow', 'through', 'election']"
1465017651965706240,fuck would sponsor event charging 20000 couple listen donald fucking trump whine about stolen election which then begs question anyone would attend,fuck would sponsor event charging 20000 couple listen donald fucking trump whine about stolen election which then begs question anyone would attend,fuck would sponsor event charging 20000 couple listen donald fucking trump whine about stolen election which then begs question anyone would attend,"['fuck', 'would', 'sponsor', 'event', 'charg', '20000', 'coupl', 'listen', 'donald', 'fuck', 'trump', 'whine', 'about', 'stolen', 'elect', 'which', 'then', 'beg', 'question', 'anyon', 'would', 'attend']","['fuck', 'would', 'sponsor', 'event', 'charging', '20000', 'couple', 'listen', 'donald', 'fucking', 'trump', 'whine', 'about', 'stolen', 'election', 'which', 'then', 'begs', 'question', 'anyone', 'would', 'attend']"
1465017649587531777,politics local some local elections still undecided check eligible vote municipal general election where vote polls open until tuesday city atlanta polls open until,politics local some local elections still undecided check eligible vote municipal general election where vote polls open until tuesday city atlanta polls open until,politics local some local elections still undecided check eligible vote municipal general election where vote polls open until tuesday city atlanta polls open until,"['polit', 'local', 'some', 'local', 'elect', 'still', 'undecid', 'check', 'elig', 'vote', 'municip', 'gener', 'elect', 'where', 'vote', 'poll', 'open', 'until', 'tuesday', 'citi', 'atlanta', 'poll', 'open', 'until']","['politics', 'local', 'some', 'local', 'election', 'still', 'undecided', 'check', 'eligible', 'vote', 'municipal', 'general', 'election', 'where', 'vote', 'poll', 'open', 'until', 'tuesday', 'city', 'atlanta', 'poll', 'open', 'until']"
1465017647397892100,rodriguez anticipated take office after scheduled election result canvassing period,rodriguez anticipated take office after scheduled election result canvassing period,rodriguez anticipated take office after scheduled election result canvassing period,"['rodriguez', 'anticip', 'take', 'offic', 'after', 'schedul', 'elect', 'result', 'canvass', 'period']","['rodriguez', 'anticipated', 'take', 'office', 'after', 'scheduled', 'election', 'result', 'canvassing', 'period']"
1465017645674254344,dont love many other countries sacrificing their people while keeping reason being 2022 election secret that good snark ronny jackson insane,dont love many other countries sacrificing their people while keeping reason being 2022 election secret that good snark ronny jackson insane,dont love many other countries sacrificing their people while keeping reason being 2022 election secret that good snark ronny jackson insane,"['dont', 'love', 'mani', 'other', 'countri', 'sacrif', 'their', 'peopl', 'while', 'keep', 'reason', 'be', '2022', 'elect', 'secret', 'that', 'good', 'snark', 'ronni', 'jackson', 'insan']","['dont', 'love', 'many', 'other', 'country', 'sacrificing', 'their', 'people', 'while', 'keeping', 'reason', 'being', '2022', 'election', 'secret', 'that', 'good', 'snark', 'ronny', 'jackson', 'insane']"
